v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142
1950,1000790,10,2,1,1,1,4,4,2,4,4,1,1,1,4,4,4,1,2,4,4,2,4,4,4,3,3,3,2,4,1,1,1,3,2,4,2,3,5,1,,,,5,2,2,2,3,2,1,1,2,2,3,,1,3,2,29,1,,8,,334,432,4,,,,,,,,,,2,,,13,4,4,4,,,,,90,6,,,,,7,,,,2,,2,,,2,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002482,10,2,1,1,1,4,4,4,4,2,4,4,1,1,1,4,1,3,5,5,2,3,,2,2,3,2,4,4,5,2,2,2,3,3,2,4,4,1,2,3,2,4,3,3,3,3,2,1,1,3,3,2,1,3,2,2,78,2,2,7,,401,610,6,,,,,,,,,,2,,,10,4,4,4,,,,,49,6,4,,,,,,,,1,,2,,2,1,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002216,10,2,1,1,2,3,4,2,1,2,1,1,1,1,1,1,1,2,4,,1,1,4,1,2,1,2,1,1,1,1,1,1,1,4,2,1,4,2,5,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,1,18,5,2,6,,401,610,6,,,,,,,,,,2,,,10,4,4,3,,,,,49,6,2,,,,,,,,4,,5,,1,4,3,3,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1950,1000458,10,2,3,3,3,4,4,4,3,3,3,3,1,,,,1,4,5,5,2,2,2,2,2,2,4,2,2,4,3,2,3,3,3,2,3,3,1,3,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,72,1,,7,,401,610,6,,,,,,,,,,1,,,9,3,3,6,,,,,49,4,2,,,,8,,,,7,,2,,2,4,3,5,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1002461,10,1,1,3,2,4,4,3,4,3,4,4,1,,3,2,1,3,5,4,1,3,3,2,3,3,2,2,2,2,2,1,2,3,,2,4,4,2,3,3,2,1,2,,,1,1,1,1,,2,,2,2,3,2,78,2,2,7,,401,610,6,,,,,,,,,,2,,,9,3,3,6,,,,,49,5,4,,,,,,,,2,,1,,,5,3,5,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002136,10,2,2,1,2,4,4,2,2,2,4,2,1,2,,3,1,3,5,5,2,1,3,2,3,1,3,2,2,3,2,2,3,3,4,2,2,4,,2,2,3,,2,3,2,1,1,1,1,3,2,1,2,3,4,2,78,2,2,7,,401,610,6,,,,,,,,,,2,,,9,3,3,5,,,,,92,2,2,,,,,,,,3,,1,,1,8,3,5,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1002512,10,2,,,1,3,4,,,4,,4,1,3,3,2,,2,4,5,3,2,3,4,4,4,3,3,5,2,2,2,3,3,4,3,3,3,2,1,4,3,4,2,,,2,1,2,2,3,2,2,,2,5,1,70,5,2,7,,401,610,6,,,,,,,,,,2,,,9,3,3,8,,,,,49,6,,,,,,,,,2,,2,,1,12,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1001736,10,2,2,,1,3,4,3,4,4,4,4,1,2,2,4,1,3,5,5,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2,3,2,68,1,,7,,401,610,6,,,,,,,,,,1,,,9,4,2,2,,,,,49,3,2,,,,7,,,,2,,3,,2,12,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000865,10,2,1,1,1,4,4,2,1,1,1,1,1,4,4,4,2,1,5,3,3,4,2,3,2,4,2,2,3,3,1,2,3,4,4,3,3,5,2,1,4,2,5,2,3,3,2,3,1,2,3,3,3,3,4,2,2,69,2,2,7,,401,610,6,,,,,,,,,,2,,,9,3,3,6,,,,,49,4,,,,,,,,,1,,2,,2,18,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002341,10,1,,,,,1,3,,,3,3,,3,3,,1,3,4,4,2,2,3,3,2,1,3,2,1,3,1,2,2,3,5,1,3,3,,,3,3,3,,,,1,2,2,2,2,2,2,1,2,3,2,74,1,,7,,401,610,6,,,,,,,,,,2,,,9,3,2,7,,,,,49,4,,,,,7,,,,2,,2,,1,19,2,4,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1000333,10,1,3,3,2,4,4,3,3,2,3,2,1,1,1,1,1,3,4,5,1,2,3,3,2,1,2,2,3,4,1,3,2,2,2,4,4,5,1,3,5,1,4,3,3,2,2,2,2,2,3,3,2,3,3,2,1,16,5,2,6,,403,53,1,,,,,,,,,,2,,,10,4,4,3,,,,,49,1,4,,,,,,,,5,,6,,1,11,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
1950,1000685,10,2,2,3,2,4,4,3,4,4,4,4,1,2,2,1,1,4,5,5,2,2,3,3,2,3,2,1,4,5,2,2,1,2,3,2,3,3,1,2,3,1,4,3,2,3,2,1,2,1,2,2,2,2,,3,1,75,1,,7,,403,53,1,,,,,,,,,,2,,,9,3,3,6,,,,,49,4,4,,,,7,,,,2,,2,,2,12,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001699,10,1,1,2,1,3,4,1,1,1,1,1,1,3,4,2,1,2,5,5,3,4,3,2,4,1,4,1,1,4,4,2,2,1,3,2,3,5,1,4,3,3,3,2,,2,,1,1,1,3,2,4,1,3,4,1,16,5,2,6,,403,53,1,,,,,,,,,,2,,,10,4,,,,,,,49,5,2,,,,,,,,4,,5,,1,16,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
1950,1000909,10,1,1,1,1,4,1,2,3,2,4,4,1,1,3,3,1,2,5,5,3,4,5,4,1,2,2,3,4,4,1,1,1,2,3,3,4,4,2,2,3,3,4,1,3,,3,3,1,1,3,3,3,2,2,2,1,20,5,2,10,,404,53,1,,,,,,,,,,2,,,13,6,7,96,,,,,49,2,,,,,,,,,1,,1,,1,1,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000914,10,2,2,2,3,4,4,3,2,2,2,2,1,1,3,3,1,3,4,5,3,3,2,2,2,2,4,2,2,3,2,2,2,3,4,3,3,5,,2,4,3,3,2,3,2,2,2,1,1,3,2,2,2,3,3,1,18,5,2,6,,411,622,6,,,,,,,,,,2,,,10,6,4,3,,,,,49,5,2,,,,,,,,3,,7,,1,5,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
1950,1001851,10,1,1,1,1,4,4,2,1,1,1,1,1,1,2,3,,2,5,5,2,2,2,4,1,2,2,2,3,5,2,4,2,3,4,2,5,4,1,3,3,3,,2,2,2,2,2,2,2,,3,,3,3,2,1,19,5,2,6,,411,622,6,,,,,,,,,,1,,,13,6,3,6,,,,,49,5,,,,,,,,,6,,6,,1,7,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,
1950,1000491,10,1,3,2,3,4,4,3,2,,4,4,2,3,4,2,1,,5,5,2,1,2,2,3,2,3,2,2,4,2,2,2,2,4,2,3,4,,3,3,2,3,2,2,2,1,1,1,1,2,2,1,1,2,4,1,74,1,,7,,411,622,6,,,,,,,,,,2,,,9,4,,,,,,,49,5,,,,,7,,,,2,,2,,,15,3,6,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1001916,10,2,2,3,2,4,4,2,4,,4,4,1,1,2,2,1,1,5,5,1,2,,1,2,1,4,3,1,3,1,1,2,3,3,2,2,5,2,2,3,2,,2,2,1,1,1,1,1,2,1,1,1,1,3,2,18,5,2,6,,411,622,6,,,,,,,,,,2,,,10,5,7,96,,,,,49,6,,,,,,,,,5,,1,,1,15,3,5,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
1950,1002573,10,2,,,,,,,,,,,2,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,5,1,46,3,2,5,,411,622,6,,,,,,,,,,2,,,,3,7,96,,,,,49,6,,,,,,,,,2,,2,,2,15,3,6,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1000225,10,2,1,1,1,4,4,2,2,2,2,2,1,2,3,4,1,2,4,2,3,3,3,2,1,2,3,2,3,3,2,2,3,3,5,3,3,5,2,,3,3,2,2,3,3,1,1,1,2,3,2,2,2,2,4,1,18,5,2,5,,412,624,6,,,,,,,,,,2,,,10,5,4,4,,,,,49,5,,,,,,,,,7,,9,,2,15,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,
1950,1002187,10,2,1,1,1,3,4,2,2,1,4,4,1,1,1,1,1,1,5,5,1,1,1,1,4,1,4,1,3,4,1,1,2,1,5,1,1,2,,2,1,5,3,1,2,2,1,1,1,1,2,1,1,1,2,1,2,18,5,2,6,,412,624,6,,,,,,,,,,2,,,10,6,2,7,,,,,49,5,2,,,,,,,,7,,8,,1,16,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,
1950,1001508,10,2,3,2,1,4,4,2,2,2,3,2,2,3,3,4,1,2,4,4,3,2,2,3,2,1,3,2,2,4,2,2,3,3,3,2,2,4,1,2,3,3,2,1,3,2,1,2,1,2,2,2,2,1,2,3,2,17,5,2,6,,412,624,6,,,,,,,,,,1,,,10,5,2,7,,,,,49,5,2,,,,,,,,7,,,,1,17,2,4,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,
1950,1000605,10,1,1,1,1,4,4,4,4,1,1,1,1,4,4,1,2,1,5,5,3,5,4,1,1,2,2,1,4,5,3,2,1,1,1,2,4,5,1,1,3,3,4,2,3,3,4,4,3,1,4,2,4,1,1,2,1,24,5,2,6,,412,624,6,,,,,,,,,,2,,,13,6,4,3,,,,,49,6,,,,,,,,,1,,1,,1,20,3,6,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002008,10,1,1,1,2,3,4,2,3,3,4,3,1,2,2,1,1,3,5,5,2,2,5,4,4,2,4,1,4,3,2,3,2,3,4,,,3,2,3,3,3,2,2,2,2,1,1,2,1,3,1,2,1,1,2,1,67,1,,7,,430,640,6,,,,,,,,,,2,,,9,9,2,2,,,,,49,5,2,,,,7,,,,5,,,,1,19,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000936,10,2,1,1,2,4,4,3,2,2,2,2,1,3,3,1,,1,5,5,3,4,4,4,1,2,1,2,4,4,3,2,3,3,3,2,,4,,3,4,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2,1,20,5,2,1,,431,649,6,,,,,,,,,,2,,,10,6,4,3,,,,,49,5,4,,,,,,,,5,,6,,2,15,3,5,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1001587,10,2,,4,4,4,4,,,,,4,1,3,4,1,1,4,4,4,3,4,2,3,1,1,2,2,2,2,5,2,2,3,4,2,3,,2,3,,4,2,3,,1,2,1,1,1,1,4,,2,1,4,1,73,1,,7,,431,649,6,,,,,,,,,,2,,,,3,4,3,,,,,49,6,,,,,7,,,,,,2,,2,19,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000943,10,2,1,2,1,2,3,1,1,1,,1,2,4,4,3,1,1,3,4,3,3,3,2,2,2,2,1,3,5,,2,4,3,5,1,3,2,1,1,1,4,3,2,3,3,3,1,2,2,3,2,4,2,3,1,1,25,5,2,6,,431,649,6,,,,,,,,,,2,,,16,6,7,96,,,,,49,5,2,,,,,,,,1,,,,,19,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1000366,10,2,1,1,1,4,4,1,1,1,4,2,1,4,4,4,1,1,5,5,2,3,3,2,4,1,4,1,3,4,2,1,5,3,4,2,3,3,1,3,2,3,4,3,,2,1,1,1,1,1,1,1,1,1,3,2,65,1,,7,,431,649,6,,,,,,,,,,1,,,9,3,2,2,,,,,49,6,2,,,,7,,,,3,,3,,1,20,2,4,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1000283,10,1,2,2,2,4,4,2,4,3,4,4,1,4,4,4,1,3,5,5,2,4,3,2,1,2,3,2,3,4,1,1,3,3,5,1,3,4,2,2,,,,2,2,2,2,2,1,1,2,2,2,2,2,,1,41,3,2,5,,500,711,7,,,,,,,,,,2,,,13,5,4,3,,,,,49,,,,,,,,,,1,,,,,7,2,2,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001832,10,1,1,1,2,4,4,2,1,2,2,1,1,2,3,4,1,3,5,3,2,4,2,2,5,2,1,3,1,4,2,2,1,3,3,2,3,5,1,4,3,3,2,3,3,1,1,2,1,1,2,3,3,3,4,2,1,19,5,2,6,,600,42,1,,,,,,,,,,1,,,10,5,4,3,,,,,49,6,2,,,,,,,,5,,7,,3,12,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1950,1001542,10,2,1,1,2,3,4,2,1,1,2,1,1,2,3,2,1,2,4,3,2,1,4,2,1,2,2,2,4,4,3,1,1,3,3,2,2,5,2,2,3,4,3,3,1,3,1,3,1,1,2,1,1,1,2,2,1,42,3,2,5,,600,42,1,,,,,,,,,,1,,,9,3,4,3,,,,,49,5,2,,,,,,,,1,,,,2,15,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1000158,10,1,1,1,1,4,4,1,1,1,2,1,1,1,1,2,1,2,2,3,2,4,5,5,2,5,1,2,5,5,3,3,2,2,4,2,4,5,1,2,4,2,3,3,3,2,2,3,1,1,1,2,3,1,3,2,1,61,1,,7,,600,42,1,,,,,,,,,,1,,,13,5,4,3,,,,,49,6,,,,,7,,,,2,,3,,3,1,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001313,10,2,1,1,1,3,4,1,3,2,3,2,1,2,3,3,1,2,5,4,2,2,3,2,3,1,4,2,1,4,2,2,3,3,5,2,4,3,2,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,2,3,1,41,5,2,7,,,980,7,,,,,,,,,,2,,,,4,2,2,,,,,90,6,2,,,,,,,,1,,,,2,7,2,2,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000199,10,1,3,2,1,4,4,4,2,3,3,3,1,1,,1,,4,4,4,1,1,2,2,1,2,4,1,1,4,2,1,1,1,3,2,2,3,,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,3,1,74,1,,7,,610,980,7,,,,,,,,,,2,,,,3,4,3,,,,,49,4,2,,,,7,,,,,,3,,2,12,3,6,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001784,10,2,1,1,1,,,,1,1,,,1,3,3,4,1,1,5,5,3,1,2,2,3,2,4,1,5,3,1,2,4,1,5,2,3,2,,2,2,3,4,1,2,2,2,1,1,1,2,1,1,1,2,2,1,35,1,,5,,641,985,7,,,,,,,,,,2,,,16,8,,,,,,,90,5,,,,,10,,,,2,,3,,3,4,3,5,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002252,10,2,1,1,1,3,4,2,3,3,3,3,3,4,4,4,1,1,4,5,1,1,5,4,1,2,2,2,4,4,3,2,3,3,5,2,2,5,2,2,3,2,4,3,3,3,1,2,1,1,3,1,2,2,1,2,1,38,1,,1,,641,985,7,,,,,,,,,,2,,,10,4,4,3,,,,,49,6,2,,,,7,,,,5,,5,,2,4,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
1950,1000352,10,2,1,2,1,3,4,2,4,4,2,2,1,2,3,2,1,2,5,3,3,2,2,2,2,1,2,1,2,3,2,2,2,2,5,2,3,5,2,3,3,3,3,2,3,2,2,1,1,1,2,2,1,1,2,1,1,71,1,,7,,641,985,7,,,,,,,,,,2,,,9,3,,,,,,,49,6,,,,,,,,,2,,2,,2,14,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1001623,10,1,2,3,2,4,4,4,2,3,2,,,,,1,1,3,4,3,3,4,,3,1,,1,2,2,4,3,2,,3,3,2,3,4,1,1,4,4,4,2,2,2,1,1,1,1,2,1,3,1,2,3,1,76,,,7,,643,985,7,,,,,,,,,,2,,,9,4,4,4,,,,,49,5,,,,,7,,,,2,,3,,3,15,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1000165,10,1,1,1,2,3,3,1,3,2,4,4,2,3,4,4,1,1,4,5,2,2,1,1,4,2,4,4,2,2,2,2,2,3,4,2,4,4,1,2,2,4,3,1,2,2,2,1,1,1,3,2,1,2,2,2,1,21,5,2,6,,644,985,7,,,,,,,,,,2,,,13,6,3,5,,,,,49,1,4,,,,,,,,7,,1,,,7,2,2,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
1950,1001080,10,2,1,1,2,4,4,3,4,4,2,2,1,3,3,3,1,3,3,4,2,2,2,2,3,2,3,2,3,3,3,2,3,3,4,2,3,3,1,3,3,3,3,1,2,2,1,1,1,1,3,2,1,3,2,2,1,64,1,,7,,650,360,3,,,,,,,,,,1,,,9,5,2,2,,,,,49,3,2,,,,8,,,,2,,3,,3,8,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001700,10,2,3,,,4,4,4,2,2,3,3,1,1,1,1,1,,5,5,2,3,3,2,3,2,3,2,3,4,,2,2,3,3,3,,,,,,,,1,,,1,1,1,1,,,,,,4,2,74,5,2,7,,671,331,3,,,,,,,,,,1,,,9,4,7,96,,,,,49,5,,,,,,,,,1,,2,,2,3,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000246,10,2,1,1,1,4,4,2,1,1,,,1,2,1,1,1,2,5,5,1,1,2,2,3,1,4,1,3,3,1,1,2,3,5,2,3,3,2,3,2,2,2,2,3,3,1,2,1,1,4,2,1,1,2,3,2,50,2,2,7,,674,380,3,,,,,,,,,,2,,,9,3,2,2,,,,,90,6,2,,,,,,,,2,,2,,2,3,1,1,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002161,10,2,1,1,1,4,4,4,1,,1,,4,4,4,4,1,5,,5,5,1,1,1,1,1,3,4,2,2,1,1,2,2,5,1,1,3,2,4,1,1,3,3,,,1,1,1,1,1,1,1,1,1,2,2,59,3,2,7,,674,380,3,,,,,,,,,,,,,9,4,,,,,,,49,5,2,,,,,,,,,,,,1,19,2,2,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1950,1000194,10,2,1,1,1,3,4,3,3,1,2,2,1,3,4,2,1,2,4,5,2,4,3,2,4,1,3,1,1,2,2,2,3,2,5,3,3,3,2,3,3,3,3,2,2,2,1,1,1,1,1,1,3,1,1,3,1,18,5,2,6,,681,370,3,,,,,,,,,,2,,,10,4,4,4,,,,,49,5,4,,,,,,,,5,,7,,,2,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
1950,1000839,10,1,1,3,3,3,4,3,4,4,4,4,1,4,4,1,1,,5,3,2,2,3,2,5,1,3,2,2,4,2,2,,,,2,2,,,4,,,1,2,3,3,1,1,1,1,1,1,1,1,1,3,1,72,1,,7,,700,759,7,,,,,,,,,,1,,,9,3,2,2,,,,,49,5,2,,,,7,,,,3,,3,,2,1,2,4,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
1950,1001429,10,2,1,1,1,3,4,,,2,4,4,1,4,4,4,1,2,4,5,2,3,4,2,1,2,3,3,3,5,2,2,2,3,4,2,4,5,2,3,3,3,3,1,3,3,2,,2,1,,2,,,,3,2,73,2,2,7,,700,759,7,,,,,,,,,,2,,,9,3,2,2,,,,,49,5,2,,,,,,,,2,,2,,1,2,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1000428,10,2,1,1,1,4,4,3,2,2,4,4,1,3,3,4,1,2,5,5,2,2,4,2,4,2,3,2,4,4,2,2,2,1,5,2,3,3,2,3,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,72,1,,7,,700,759,7,,,,,,,,,,1,,,13,5,2,7,,,,,49,5,,,,,7,,,,2,,4,,3,5,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000660,10,1,1,1,1,4,4,2,1,2,2,3,1,3,3,1,1,2,5,3,1,1,1,1,3,2,3,2,2,3,3,2,2,3,3,2,3,3,2,3,,,,,,,,,,,,,,,,,1,75,1,,7,,700,759,7,,,,,,,,,,2,,,9,4,2,2,,,,,49,5,2,,,,7,,,,2,,2,,2,5,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000461,10,1,1,1,1,3,4,1,1,1,2,1,1,3,3,3,1,1,5,5,2,2,4,2,3,1,4,1,4,5,1,1,3,1,5,1,3,5,1,4,3,3,2,1,3,2,1,1,1,1,1,2,2,1,1,2,2,28,1,,5,,700,759,7,,,,,,,,,,2,,,10,5,2,7,,,,,49,5,2,,,,8,,,,4,,3,,3,12,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
1950,1002558,10,2,1,1,1,4,4,,1,1,,,1,1,1,3,1,2,4,4,2,1,1,2,2,2,2,2,1,2,2,1,2,1,4,3,,,2,3,2,3,3,,,1,1,2,1,1,1,1,1,1,1,2,1,74,2,2,7,,700,759,7,,,,,,,,,,2,,,9,3,2,2,,,,,49,5,2,,,,,,,,1,,2,,2,15,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001127,10,2,1,1,1,4,4,1,1,1,4,4,1,1,1,1,1,2,3,4,2,2,2,2,4,2,4,2,2,4,1,1,2,1,4,2,3,2,1,3,4,4,2,2,1,2,1,1,1,1,1,1,1,1,2,3,1,59,1,,7,,700,759,7,,,,,,,,,,1,,,9,3,2,2,,,,,49,5,2,,,,7,,,,5,,3,,2,18,3,5,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000944,10,2,2,,2,,4,4,1,2,4,4,1,2,2,1,1,,4,5,2,2,4,4,4,2,4,4,2,3,1,1,2,2,4,3,3,3,1,3,2,4,2,1,,2,1,1,1,1,1,1,1,2,2,2,2,74,2,2,7,,700,750,7,,,,,,,,,,1,,,,4,2,2,,,,,49,5,2,,,,,,,,,,,,2,3,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002217,10,1,2,1,1,3,4,2,3,2,3,2,2,2,2,3,1,2,4,4,2,4,4,2,4,2,2,2,2,4,2,2,2,3,4,3,3,3,1,2,2,3,3,1,2,2,1,,1,2,2,2,2,2,3,3,2,79,5,2,7,,704,755,7,,,,,,,,,,2,,,9,3,3,5,,,,,49,5,4,,,,,,,,,,2,,2,8,2,2,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1001595,10,1,1,2,1,3,4,3,1,1,1,1,1,3,3,3,1,2,5,4,,,,,,,,,,,,,,,,,,,,,2,5,3,2,3,3,4,2,1,1,3,2,2,1,3,2,1,75,1,,7,,714,796,7,,,,,,,,,,2,,,10,5,4,4,,,,,49,4,4,,,,7,,,,2,,5,,4,3,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000717,10,2,1,1,3,4,4,3,1,1,1,1,1,1,3,4,,3,3,3,2,1,3,3,1,1,3,1,1,3,3,1,3,1,3,1,3,5,,,,3,2,3,,3,1,2,1,1,1,1,1,1,1,4,2,24,3,2,6,,716,795,7,,,,,,,,,,1,,,10,6,,,,,,,49,5,4,,,,,,,,2,,2,,2,11,2,2,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1950,1002600,10,2,2,3,3,4,4,4,4,4,4,4,1,2,3,,1,,5,5,2,1,2,2,2,2,3,1,2,2,3,2,3,2,4,2,,,,,3,2,,2,,2,2,1,1,1,3,2,2,2,1,4,2,72,5,2,7,,716,795,7,,,,,,,,,,2,,,9,4,2,2,,,,,49,5,2,,,,,,,,1,,,,2,18,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1000610,10,1,4,3,4,4,4,,3,,3,,1,,,,2,3,5,,1,3,,,,2,,2,4,4,2,3,2,3,3,2,3,2,2,3,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,72,1,,7,,732,721,7,,,,,,,,,,2,,,9,5,2,2,,,,,49,5,2,,,,7,,,,2,,5,,4,18,2,2,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1002470,10,1,4,1,2,4,4,2,4,1,3,1,1,2,2,1,2,4,5,5,1,2,2,1,4,2,2,2,4,2,2,3,3,2,5,3,4,5,1,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2,1,64,1,,7,,750,830,7,,,,,,,,,,1,,,9,3,2,2,,,,,49,5,2,,,,1,,,,4,,3,,2,3,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1002112,10,2,2,2,,4,4,2,1,2,2,2,1,,3,2,1,4,4,5,1,1,3,2,3,2,3,2,3,4,4,2,3,3,4,2,2,5,2,2,3,1,,2,2,2,1,1,1,1,2,1,1,1,2,3,1,53,5,2,7,,751,834,7,,,,,,,,,,2,,,9,3,7,96,,,,,49,6,2,,,,,,,,2,,4,,3,4,3,3,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1000796,10,2,2,2,2,4,4,,4,2,4,4,2,4,4,4,1,2,5,5,2,3,3,3,3,1,3,1,2,3,2,1,3,3,4,1,4,4,,,,,,1,3,3,1,2,1,1,2,2,3,2,3,4,1,22,5,2,5,,751,834,7,,,,,,,,,,2,,,13,5,7,96,,,,,49,6,4,,,,,,,,3,,7,,,5,2,4,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1950,1001321,10,2,1,,2,4,4,1,1,1,2,2,1,3,4,2,1,2,,3,1,3,3,2,3,2,2,1,2,2,1,1,2,,4,1,2,4,,3,3,3,3,2,,,1,1,1,1,1,2,1,1,2,3,1,52,1,,7,,753,834,7,,,,,,,,,,2,,,9,3,2,2,,,,,49,5,2,,,,10,,,,4,,5,,3,2,3,5,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
