V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141
1490,800642,8,2,2,2,2,1,1,3,3,1,2,3,2,4,4,4,1,2,3,2,2,3,3,2,1,2,2,2,2,4,3,3,3,,2,2,4,1,2,3,3,1,3,2,1,2,3,1,1,,3,2,1,3,3,3,2,2,3,2,2,1,1,2,2,2,2,2,2,,2,2,2,3,2,4,3,2,3,3,2,2,2,4,2,3,3,1,2,1,4,1,4,2,3,3,3,,2,2,1,2,2,2,2,,,52,,,,,3,2,1,2,4,5,2,12,7,,,7,,,,,,,,3,,,,,,,60062
1490,800643,8,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,3,2,1,2,2,2,3,3,3,3,3,3,3,4,3,4,2,2,2,3,3,2,2,1,2,3,2,2,2,3,3,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,3,1,2,2,2,2,3,2,3,3,3,3,3,3,1,1,1,3,2,3,2,2,2,2,2,1,1,1,1,2,2,1,,2,31,,3,,,3,1,4,1,4,1,5,8,3,,,5,,4,,,,,,3,,,,,,,168009
1490,800644,8,2,1,1,,,2,,,,3,,,4,,,1,,,,2,,,,1,3,1,2,2,2,2,3,4,4,2,2,4,2,,2,2,2,2,2,2,2,5,1,,,2,2,2,3,3,3,2,2,2,2,2,1,,1,,,,2,,1,2,3,2,3,1,3,3,1,1,,2,2,2,,2,2,,1,1,2,1,1,,,2,,2,,1,1,1,1,2,1,1,,,54,,,,,3,2,5,2,4,1,7,12,7,,,3,,,,,,,,4,,,,,,,86591
1490,800645,8,1,1,2,1,2,2,3,3,3,2,,2,,3,3,1,2,3,3,1,2,3,4,2,1,2,2,1,1,1,3,4,4,1,2,2,1,1,3,2,1,1,1,1,1,4,1,2,2,2,2,2,2,2,3,2,1,1,1,3,2,2,1,1,1,1,2,1,1,2,4,4,4,1,3,1,1,3,1,2,4,2,5,3,5,3,2,,2,4,2,2,1,1,2,2,2,1,1,2,1,2,2,1,,2,27,,3,,,2,1,5,1,5,1,5,12,7,,,3,,,,,,,,4,,,,,,,49442
1490,800646,8,1,1,2,1,1,1,2,3,2,1,2,1,3,3,3,1,3,3,3,1,2,3,3,1,3,1,1,1,1,1,2,3,4,1,3,3,1,1,1,1,1,1,1,1,2,5,1,2,3,3,2,2,2,3,2,3,1,1,3,3,1,1,2,1,1,2,2,1,1,2,3,2,4,2,3,2,2,2,1,1,4,1,5,2,1,3,2,2,2,4,1,1,2,1,1,,2,1,1,1,1,2,2,1,,,57,,,,,2,1,6,1,5,1,5,8,3,,,3,,,,,,,,4,,,,,,,88135
1490,800647,8,1,1,2,1,1,1,3,3,1,2,2,2,3,3,3,1,1,1,1,1,2,3,3,,3,1,2,1,1,2,3,,,2,3,3,3,3,4,3,2,1,3,1,1,,2,2,3,,,2,2,2,3,,,1,4,2,1,1,2,2,2,2,2,2,2,,4,4,4,2,4,2,2,1,1,1,3,1,,2,2,1,1,2,1,4,1,2,,,,,,1,,2,1,,1,2,,2,42,,1,,,2,2,1,1,5,5,2,12,7,,,3,,,,,,,,4,,,,,,,122012
1490,800648,8,2,2,,2,2,2,3,3,4,3,3,3,3,3,3,1,1,1,1,1,1,3,3,,,,4,3,3,2,4,5,4,2,3,3,1,1,1,1,1,1,2,2,2,3,1,2,3,3,2,2,2,3,3,2,2,2,3,3,1,1,2,2,2,2,1,1,2,1,2,2,3,2,3,2,1,3,3,1,1,1,,3,3,3,2,3,1,1,,3,,,,,,2,2,1,,1,2,2,,,55,,,,,2,2,5,2,5,1,5,8,3,,,4,,,,,,,,3,,,,,,,78391
1490,800649,8,2,2,,3,3,3,4,4,4,2,2,2,3,3,3,,2,3,4,,2,3,4,2,4,,4,5,3,3,3,4,3,1,3,4,1,4,1,1,1,1,2,1,1,2,2,1,2,3,2,3,3,3,3,3,3,1,1,4,2,1,2,2,2,2,2,1,1,2,1,2,2,4,3,2,2,4,3,2,2,2,5,2,,2,2,3,2,1,,4,1,1,,,,3,2,2,2,2,,2,,2,26,,3,,,2,2,1,2,5,1,3,12,7,,,5,,,,,,,,5,,,,,,,59587
1490,800650,8,,,,1,1,1,2,3,2,1,1,1,3,3,2,1,3,3,3,1,2,3,4,1,3,1,1,1,2,2,3,,3,1,3,3,1,1,3,1,1,1,1,2,2,3,1,2,3,2,2,2,2,2,3,2,1,2,1,1,2,2,1,1,1,1,2,1,1,,3,3,4,1,3,1,1,2,1,1,5,1,5,2,1,1,1,1,2,5,1,1,1,,1,1,1,1,2,2,,,3,4,,2,31,,3,,,2,2,1,1,5,5,2,12,6,,,4,,9,,,,,,4,,,,,,,205393
1490,800651,8,1,1,2,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,4,3,1,1,1,1,1,2,2,3,2,2,2,2,3,1,3,3,2,2,2,2,,2,2,1,1,3,3,1,1,2,2,2,2,2,2,2,2,1,1,3,1,2,1,2,2,1,1,3,2,5,2,2,3,1,4,,,2,,,,,,,2,1,1,1,2,2,2,,,54,,,,,2,2,2,2,5,1,4,8,5,,,8,,5,,,,,,3,,,,,,,82010
1490,800652,8,2,1,2,2,2,2,3,4,3,3,3,3,3,3,3,1,1,1,1,2,3,3,3,1,2,1,2,2,3,3,,3,3,3,3,3,1,2,2,1,1,1,2,2,2,3,1,2,3,2,3,2,2,2,,3,1,1,1,1,1,1,2,2,1,2,,1,2,,3,4,4,1,3,2,3,1,1,1,4,3,5,1,5,3,2,4,1,1,1,1,1,1,,1,1,3,2,2,2,2,4,2,,2,31,,3,,,2,2,3,1,5,1,4,8,5,,,3,,,,,,,,4,,,,,,,153188
1490,800653,8,2,1,2,1,1,1,3,3,2,3,3,2,3,3,3,1,3,4,4,1,3,3,3,1,2,2,2,3,2,3,3,3,3,2,2,4,1,1,4,2,2,2,2,2,2,2,1,1,3,2,2,1,2,2,2,1,1,2,4,2,,1,1,2,1,2,2,,,,3,2,4,2,3,2,3,2,1,2,4,3,5,4,5,2,1,5,1,1,2,2,1,1,1,1,1,2,1,1,1,3,,2,,2,31,,3,,,2,2,2,1,5,5,2,12,7,,,7,,,,,,,,4,,,,,,,152830
1490,800654,8,2,1,2,1,1,1,4,4,1,1,4,4,3,3,3,1,1,4,4,1,3,3,4,1,3,2,3,2,2,2,2,4,2,4,4,4,1,1,1,1,1,1,1,1,1,3,1,2,3,3,2,2,2,3,3,2,2,1,1,3,2,2,1,1,1,1,,1,1,1,4,4,3,2,2,2,4,2,1,1,3,2,3,2,3,2,3,3,1,1,1,4,2,2,2,2,2,4,2,2,2,4,,2,,2,26,,3,,,2,2,2,1,5,5,2,12,7,,,3,,,,,,,,4,,,,,,,48776
1490,800655,8,2,1,,1,1,1,3,4,1,,,3,,,4,1,2,3,4,3,3,3,3,1,3,,3,4,3,3,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,2,2,3,3,3,1,1,1,2,1,,,2,1,1,2,1,,,4,1,5,1,2,1,2,4,2,1,5,1,5,1,5,3,1,4,1,3,2,,2,3,3,3,3,2,1,1,1,1,1,1,,2,43,,1,,,2,2,3,2,5,1,4,8,3,,,3,,9,,,,,,4,,,,,,,89510
1490,800656,8,,1,1,1,1,1,2,4,4,1,3,2,4,4,4,1,2,3,,1,4,4,4,1,3,1,2,4,4,4,4,1,3,1,2,3,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,2,3,,3,3,2,2,2,1,1,2,1,2,2,1,1,1,2,1,2,3,3,2,3,2,2,2,1,1,1,1,3,3,3,2,3,3,,,2,3,1,1,2,1,2,2,2,1,2,2,2,2,,2,41,,1,,,2,2,3,2,5,1,5,8,3,,,4,,,,,,,,4,,,,,,,89510
1490,800657,8,1,1,2,1,1,1,2,3,2,2,2,2,,,,1,2,,4,1,2,3,,1,2,1,2,1,1,1,3,3,3,3,3,3,1,1,2,2,2,1,2,1,1,3,1,1,2,3,2,1,2,3,3,2,1,2,1,2,1,1,2,2,2,2,2,1,1,,1,1,4,2,3,2,2,3,1,1,4,2,5,2,3,3,2,5,,5,1,1,1,2,2,2,2,2,2,1,1,1,2,1,,2,31,,3,,,2,1,3,1,5,1,4,12,6,,,7,,7,,,,,,4,,,,,,,153188
1490,800658,8,,,2,2,2,2,4,4,3,4,4,4,2,2,2,1,1,1,1,1,2,3,3,,,,3,2,2,2,3,4,4,2,2,3,1,1,1,,1,1,1,1,1,3,2,2,3,2,2,2,3,3,3,2,,2,2,3,,2,,2,,2,2,2,,,3,2,3,2,3,2,2,2,1,1,3,2,3,2,1,2,2,4,,1,2,4,1,2,2,1,1,2,2,1,2,1,2,2,,,57,,,,,2,2,6,2,5,1,6,8,5,,,3,,,,,,,,4,,,,,,,84688
1490,800659,8,1,1,,2,2,2,3,3,2,2,3,2,2,3,2,1,1,1,1,1,1,1,3,,,1,1,1,1,1,2,2,3,1,1,1,1,1,2,2,2,2,3,3,1,1,1,1,2,2,2,2,2,3,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,,1,3,3,1,2,1,1,1,1,2,4,2,4,1,1,3,1,5,,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,,2,31,,3,,,2,2,2,2,5,1,4,8,3,,,7,,,,,,,,4,,,,,,,160545
1490,800660,8,2,1,2,2,2,2,4,4,,3,3,3,3,3,3,1,1,1,1,2,2,3,3,1,3,1,2,2,3,4,3,3,3,2,2,4,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,2,3,3,2,2,1,1,3,,,,1,1,,,1,,,3,2,4,2,2,2,3,2,1,1,3,2,3,3,4,2,,,1,1,2,4,1,1,1,1,1,2,,1,1,,1,3,,,55,,,,,2,2,4,2,5,1,5,8,5,,,3,,,,,,,,4,,,,,,,82647
1490,800661,8,1,1,,1,1,1,3,3,1,3,3,3,3,3,2,2,3,3,3,1,2,3,3,1,1,1,1,1,1,1,3,3,3,2,2,3,1,1,2,2,2,2,2,2,2,3,1,3,3,3,3,1,2,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,3,1,3,1,1,2,1,1,4,2,5,3,3,3,2,5,2,,,1,1,1,1,1,,1,1,1,1,1,1,1,,,55,,,,,2,1,4,2,5,1,5,8,3,,,4,,,,,,,,4,,,,,,,82647
1490,800662,8,2,1,2,1,1,1,3,4,1,1,3,1,4,4,1,1,2,3,1,4,4,4,1,1,3,1,3,1,4,4,3,5,3,5,1,1,1,3,3,4,1,1,1,1,4,3,1,1,2,3,3,2,2,2,3,2,2,1,5,1,1,1,1,2,1,1,1,1,1,1,4,4,1,1,1,4,4,1,1,4,3,3,4,4,2,1,3,5,1,5,1,5,1,3,3,3,3,1,3,1,1,4,4,2,,2,26,,3,,,2,1,4,1,5,1,5,12,7,,,3,,,,,,,,4,,,,,,,48542
1490,800663,8,2,2,2,1,1,3,4,4,4,4,4,2,4,4,2,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,3,4,3,2,2,5,1,2,1,2,2,1,2,2,2,4,1,3,1,3,2,2,2,2,3,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,4,1,1,2,3,1,3,3,3,2,2,3,1,1,1,2,1,3,2,2,2,2,2,3,1,1,1,1,1,1,,,57,,,,,3,2,6,1,4,1,5,8,3,,,6,,2,,,,,,3,,,,,,,97355
1490,800664,8,2,1,1,2,2,2,4,4,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,4,1,2,2,2,3,3,3,3,3,3,4,3,4,2,3,3,2,2,2,1,3,2,1,2,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,2,,,1,2,2,2,1,1,2,2,3,2,2,2,1,,5,2,3,3,2,4,2,3,1,1,2,2,2,2,2,2,1,1,1,2,2,1,,,57,,,,,3,1,5,1,4,1,5,8,5,,,7,,4,,,,,,4,,,,,,,92831
1490,800665,8,1,1,1,1,4,3,4,4,1,4,4,4,2,2,2,1,1,2,1,2,2,2,2,1,,2,2,4,2,4,3,4,3,2,2,2,2,4,3,3,2,1,3,2,2,2,1,1,1,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,3,3,4,2,3,2,2,4,2,2,2,2,2,5,1,1,2,2,2,2,1,1,1,2,2,1,,2,41,,1,,,3,1,2,2,4,1,4,12,7,,,7,,6,,,,,,4,,,,,,,105347
1490,800666,8,2,1,2,1,1,2,3,4,2,2,3,1,2,3,1,1,3,4,4,3,4,4,4,1,2,2,3,4,4,4,3,3,3,1,3,2,1,1,3,3,1,1,3,3,3,2,1,1,2,2,2,2,2,3,3,3,2,2,2,2,1,1,2,2,2,2,1,1,2,1,3,2,3,1,4,1,1,2,2,2,3,3,3,3,2,3,1,2,2,,3,,2,2,2,2,2,1,1,1,2,1,2,,,,51,,,,,3,2,1,2,4,5,2,13,8,,,4,,6,,,,,,5,,,,,,,55134
1490,800667,8,,,2,1,1,3,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,4,1,1,4,1,1,4,4,4,3,2,3,2,2,4,1,3,2,2,2,1,2,3,1,1,1,1,1,2,2,2,2,2,3,2,2,2,1,2,1,,2,1,2,2,1,2,1,2,1,1,4,1,3,2,1,1,3,1,2,2,3,1,1,3,4,2,2,2,3,,2,2,,,2,1,1,1,1,1,1,1,,,57,,,,,3,2,6,2,4,1,6,8,3,,,6,,3,,,,,,3,,,,,,,93547
1490,800668,8,2,1,2,1,1,1,3,4,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,,3,3,3,3,3,1,4,3,3,1,1,1,3,3,2,1,1,2,3,3,2,2,3,,1,2,1,1,1,,2,,,,,,,,,1,1,3,2,3,2,2,2,3,2,,3,3,3,5,,3,2,,,,,2,2,2,2,2,2,1,1,2,1,2,2,,,55,,,,,3,2,3,2,4,1,4,8,5,,,8,,5,,,,,,4,,,,,,,85022
1490,800669,8,2,1,1,1,1,1,4,4,4,1,4,1,4,4,2,1,3,3,3,2,4,4,4,1,3,2,4,1,1,2,3,4,3,3,3,3,1,1,3,3,2,2,4,3,3,4,2,1,3,3,3,2,2,3,3,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,3,2,1,2,1,1,4,2,2,3,2,2,4,2,3,2,2,2,2,2,2,3,1,2,3,2,3,3,1,2,1,1,2,2,,2,25,,3,,,3,1,2,1,4,1,4,13,9,,,7,,8,,,,,,5,,,,,,,53878
1490,800670,8,2,2,2,1,1,1,4,4,1,1,4,1,1,4,1,4,4,4,4,4,4,4,4,1,4,1,1,1,1,1,5,1,4,2,1,2,1,1,3,1,1,1,1,1,4,1,1,1,2,2,2,1,,3,3,3,2,1,1,1,1,2,2,2,2,2,1,1,1,,1,1,1,1,3,1,4,1,1,1,1,1,4,1,1,2,2,,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,,2,26,,3,,,3,1,2,1,4,5,2,8,5,,,8,,7,,,,,,3,,,,,,,53878
1490,800671,8,2,1,2,1,1,1,3,4,1,1,3,2,1,4,2,3,3,3,3,3,3,3,3,1,3,2,1,1,1,3,3,4,3,2,3,3,1,1,,1,1,1,1,4,3,1,2,2,2,2,2,2,2,,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,3,4,4,1,4,2,1,3,2,2,5,2,4,2,2,2,2,3,4,1,2,2,2,2,2,1,2,1,1,1,2,1,,2,11,,1,,,3,1,3,1,4,1,4,12,7,,,4,,7,,,,,,5,,,,,,,42598
1490,800672,8,1,1,2,1,1,1,3,4,1,1,1,1,2,3,2,4,3,4,4,4,4,4,4,1,2,1,1,4,4,2,3,4,3,2,2,3,1,2,5,2,1,2,2,1,5,2,1,2,3,2,2,2,2,3,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,4,2,1,2,3,1,5,2,2,2,2,3,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,,2,26,,3,,,3,2,4,1,4,1,5,12,7,,,8,,6,,,,,,4,,,,,,,53620
1490,800673,8,2,,1,,3,3,3,3,2,4,4,4,4,4,4,1,1,2,1,1,1,2,2,,4,2,4,4,4,3,3,3,3,3,3,3,1,4,3,2,2,2,3,2,2,3,1,1,1,2,2,2,1,2,1,2,1,1,1,3,,2,,2,1,2,,,1,,1,1,3,2,3,2,2,2,2,2,2,2,4,2,4,3,2,3,2,,2,3,1,2,3,3,3,2,2,1,1,2,3,3,,2,31,,3,,,3,2,1,1,4,5,2,8,5,,,3,,11,,,,,,4,,,,,,,226878
1490,800674,8,2,2,1,3,3,3,3,4,4,4,4,4,4,4,4,1,1,2,2,2,2,3,4,2,4,2,2,4,4,4,3,3,3,1,1,4,1,3,3,3,1,1,3,1,1,3,1,3,1,2,2,2,2,2,3,2,2,1,1,4,1,1,2,2,2,2,1,1,2,2,4,1,1,1,3,3,2,2,3,1,,3,3,3,5,4,1,5,2,2,1,2,,2,2,2,2,4,1,1,1,3,4,4,,2,22,,3,,,3,2,4,2,4,1,6,12,7,,,7,,8,,,,,,5,,,,,,,57038
1490,800675,8,2,1,2,1,1,1,4,4,1,4,4,4,4,4,4,1,,,1,1,4,4,4,1,,2,4,3,2,4,3,4,3,1,1,3,2,3,2,2,1,1,1,1,3,4,3,1,3,3,2,2,3,3,3,2,2,1,1,1,1,,1,2,2,2,1,1,1,1,2,1,3,1,4,1,1,1,3,2,3,3,3,2,3,3,2,,2,3,2,2,1,1,1,1,2,2,1,1,1,1,1,2,,2,22,,3,,,3,2,2,2,4,1,3,13,8,,,8,,7,,,,,,4,,,,,,,56598
1490,800676,8,,,1,,,,4,4,4,4,4,4,,,,1,1,1,1,1,1,1,1,1,,1,2,3,2,2,,3,3,2,3,4,1,,2,2,2,1,2,1,1,1,1,1,,2,2,2,2,2,2,,2,3,1,3,,,,2,2,,,2,,,2,1,3,2,3,3,2,3,,2,,2,,2,2,,2,,2,,,,,,,,,1,1,1,1,1,1,1,,,57,,,,,3,2,5,2,4,1,6,8,3,,,4,,4,,,,,,4,,,,,,,91957
1490,800677,8,2,1,2,1,1,2,1,4,1,1,4,1,4,4,2,1,1,1,1,1,4,4,4,1,4,1,3,1,1,2,3,,,1,1,5,1,4,2,1,1,1,1,1,1,2,1,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,4,1,4,2,2,2,4,2,2,2,4,2,,4,1,,2,1,1,,2,2,2,2,2,1,1,1,1,2,2,2,,,55,,,,,3,2,6,2,3,1,6,8,3,,,7,,4,,,,,,3,,,,,,,97391
1490,800678,8,,1,2,1,1,1,2,4,1,1,1,1,4,1,1,1,4,4,3,1,4,4,3,1,2,1,1,1,1,2,4,4,,1,1,4,1,2,4,1,1,1,2,2,4,3,1,1,3,3,2,2,2,2,3,2,2,1,1,4,1,2,2,2,2,2,2,1,1,2,4,2,4,2,4,2,2,2,1,2,3,3,5,2,2,2,3,4,2,,2,3,1,1,3,2,3,1,2,1,2,2,2,1,,2,26,,3,,,3,1,2,2,3,1,4,13,9,,,7,,9,,,,,,4,,,,,,,62575
1490,800679,8,2,2,,2,2,3,4,4,3,4,,1,4,,4,1,1,1,1,3,3,3,3,1,3,2,1,2,2,2,3,3,3,5,2,5,1,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,2,2,,1,3,4,1,1,1,,,2,1,1,1,1,1,1,,,55,,,,,3,2,6,2,3,2,1,8,3,,,8,,2,,,,,,3,,,,,,,97391
1490,800680,8,2,1,2,3,1,4,4,4,4,4,4,1,4,4,1,1,1,1,1,1,4,4,1,1,3,2,2,1,1,2,3,4,3,2,2,5,1,3,2,2,1,1,2,2,1,3,1,1,1,2,2,2,2,2,3,2,2,3,4,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,4,4,3,3,3,2,2,2,2,2,4,1,3,3,4,2,2,2,2,2,1,1,1,1,2,2,1,,,57,,,,,3,2,6,1,3,1,5,8,3,,,6,,5,,,,,,3,,,,,,,107637
1490,800681,8,2,2,2,1,1,1,1,4,1,4,1,1,4,1,1,4,4,4,4,4,4,4,4,1,3,2,1,1,1,1,4,4,3,3,4,4,1,2,4,2,1,1,2,1,2,4,1,1,2,3,2,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,4,4,1,1,2,2,2,4,2,2,3,3,5,2,2,2,1,3,2,3,2,3,1,1,2,3,3,2,2,1,1,2,1,1,,2,42,,1,,,3,1,5,1,3,1,5,12,7,,,7,,9,,,,,,4,,,,,,,112391
1490,800682,8,1,1,2,4,1,4,4,4,4,3,3,2,4,4,4,1,1,1,1,3,2,4,4,1,4,2,3,1,1,1,3,3,3,3,3,5,1,1,3,1,1,1,1,2,2,2,1,1,1,3,2,2,2,3,3,2,3,2,1,2,1,1,2,2,2,1,2,2,2,,2,1,3,1,2,2,1,1,2,2,2,2,3,2,2,2,1,1,2,4,2,3,2,2,2,2,2,2,1,1,1,1,1,1,,,54,,,,,3,2,5,2,3,1,6,8,3,,,3,,6,,,,,,5,,,,,,,95736
1490,800683,8,2,2,1,1,2,2,3,4,1,2,3,2,4,3,2,1,2,2,3,1,2,3,4,1,4,2,3,2,3,3,3,3,3,3,3,5,1,3,2,3,1,2,1,2,1,3,1,1,2,3,2,2,2,3,3,2,1,1,2,5,1,2,,1,2,,1,2,1,2,1,1,3,2,3,3,3,4,2,3,3,2,3,4,4,3,3,1,,2,2,4,1,1,2,2,2,2,1,2,2,2,3,3,,,51,,,,,3,2,1,2,3,5,2,12,6,,,8,,5,,,,,,4,,,,,,,60957
1490,800684,8,2,2,1,1,1,1,4,4,3,1,3,1,1,3,1,1,1,1,3,1,1,1,4,1,4,2,4,1,1,3,2,2,3,3,3,3,1,5,4,3,1,2,4,3,3,3,3,2,3,3,2,2,1,2,3,1,2,3,1,2,1,1,2,2,1,1,1,1,1,1,5,5,1,1,2,2,5,2,2,4,3,4,4,3,3,2,2,3,2,3,3,2,2,1,3,2,3,2,3,1,1,2,2,3,,,54,,,,,3,2,4,2,3,1,5,8,5,,,8,,,,,,,,4,,,,,,,100935
1490,800685,8,2,2,1,2,2,2,4,4,2,4,4,4,1,4,2,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,3,3,3,2,2,5,1,1,1,2,1,1,1,2,1,1,1,2,1,3,2,2,2,2,2,2,,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,3,2,2,2,4,3,5,3,2,1,1,3,1,2,2,2,1,3,3,3,1,1,1,1,2,1,,2,26,,3,,,3,1,4,1,3,1,5,12,7,,,5,,4,,,,,,4,,,,,,,59283
1490,800686,8,,,2,,1,2,4,4,4,3,3,1,4,4,1,1,3,3,3,1,2,2,2,1,4,3,2,2,5,1,3,3,,2,2,4,1,3,1,3,1,2,2,1,1,3,,1,,2,2,2,2,2,2,1,2,2,1,5,1,,2,2,2,2,2,2,2,2,1,1,2,1,3,3,2,1,1,2,3,3,5,2,2,4,2,1,2,2,1,1,2,,2,1,2,3,1,1,1,3,2,1,,,51,,,,,3,2,1,1,3,5,2,12,6,,,8,,4,,,,,,4,,,,,,,67057
1490,800687,8,2,2,2,1,1,2,3,4,3,1,4,2,1,4,2,1,1,2,2,3,3,4,4,1,4,3,4,3,3,3,3,3,3,4,4,5,1,4,2,1,1,1,1,2,2,3,,3,3,2,1,1,1,2,2,2,1,3,1,2,1,1,2,2,2,2,2,2,,2,5,3,1,2,1,2,5,5,,,,,,,,,1,3,1,3,2,,2,2,3,3,3,2,3,2,2,,4,,,2,26,,3,,,3,2,2,1,3,1,3,13,9,,,7,,6,,,,,,4,,,,,,,59568
1490,800688,8,2,1,1,1,1,1,4,4,3,4,4,3,3,3,3,1,3,4,2,3,4,4,3,1,3,2,5,3,3,5,3,3,3,5,5,5,3,4,1,2,1,2,2,3,3,3,2,2,2,3,2,2,3,3,3,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,5,2,1,2,4,5,5,5,3,3,4,3,4,4,5,2,1,3,2,3,2,3,2,2,3,3,3,1,1,1,1,3,2,4,,2,22,,3,,,3,1,3,2,3,1,4,13,9,,,8,,17,,,,,,5,,,,,,,58730
1490,800689,8,,1,2,2,2,2,,4,2,1,4,1,1,4,1,1,1,4,4,1,1,4,4,1,,3,2,4,4,4,4,4,3,1,1,5,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,4,2,2,4,2,2,2,2,2,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,,2,26,,3,,,3,1,3,1,3,1,5,13,9,,,7,,8,,,,,,5,,,,,,,59708
1490,800690,8,2,1,2,1,1,2,3,4,2,4,4,4,4,4,4,1,1,1,1,1,2,2,2,1,3,2,1,4,4,2,3,2,3,4,3,4,1,4,2,3,1,2,2,2,2,3,1,2,2,3,2,2,3,2,2,2,3,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,4,2,2,2,2,2,2,3,4,3,3,3,3,2,2,1,1,4,1,2,1,2,1,2,1,1,2,2,1,2,,2,41,,1,,,4,2,4,1,4,1,5,8,5,,,7,,3,,,,,,3,,,,,,,114877
1490,800691,8,2,1,2,3,2,2,4,4,3,3,4,4,3,3,1,1,1,1,1,1,3,3,3,2,4,2,2,1,1,4,3,3,3,4,4,5,1,5,1,2,1,1,1,2,1,4,1,3,2,3,2,2,2,2,3,2,2,3,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,4,3,2,1,1,2,3,2,4,3,3,2,1,1,2,4,2,2,2,2,2,1,1,1,1,2,4,2,,2,42,,1,,,4,2,5,1,4,1,5,8,5,,,8,,4,,,,,,4,,,,,,,117007
1490,800692,8,2,1,2,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,3,3,4,,3,3,3,2,3,2,2,2,2,2,2,2,,1,1,1,3,2,2,2,3,3,3,2,1,1,1,,1,1,,,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,3,1,3,3,4,,3,3,,1,,,,,1,1,1,1,1,1,,,2,43,,1,,,4,1,3,1,4,1,5,8,5,,,7,,5,,,,,,4,,,,,,,115700
1490,800693,8,2,1,1,2,2,2,3,4,2,1,4,1,3,4,1,1,1,1,3,1,1,1,3,1,4,2,2,3,2,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,1,1,3,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,4,1,1,2,3,1,1,3,4,3,3,4,3,3,3,3,3,2,2,2,3,2,2,2,2,2,1,1,1,1,4,4,1,,2,22,,3,,,4,1,3,2,4,1,4,13,9,,,4,,8,,,,,,5,,,,,,,61142
